distancia_km,pl_800,pl_1800,rsrp_800,rsrp_1800,cumple_800,cumple_1800,delta_rsrp_800_menos_1800,geometry
1.1020692369426812,127.68491498066145,141.84381884395427,-95.68491498066145,-109.84381884395427,True,False,14.15890386329282,POINT (439462.52689391637 4481635.297917364)
1.1020692369426812,127.68491498066145,141.84381884395427,-95.68491498066145,-109.84381884395427,True,False,14.15890386329282,POINT (439462.52689391637 4481635.297917364)
1.0942368717454096,127.57419826402183,141.73310212731465,-95.57419826402183,-109.73310212731465,True,False,14.15890386329282,POINT (439462.57639536203 4481644.555597314)
1.1020692369426812,127.68491498066145,141.84381884395427,-95.68491498066145,-109.84381884395427,True,False,14.15890386329282,POINT (439462.52689391637 4481635.297917364)
1.090207881219778,127.5169362036197,141.6758400669125,-95.5169362036197,-109.67584006691251,True,False,14.15890386329282,POINT (439455.62937424425 4481644.97815541)
1.0942368717454096,127.57419826402183,141.73310212731465,-95.57419826402183,-109.73310212731465,True,False,14.15890386329282,POINT (439462.57639536203 4481644.555597314)
1.0805971540917836,127.37948467896858,141.5383885422614,-95.37948467896858,-109.5383885422614,True,False,14.15890386329282,POINT (439463.15919622174 4481661.0577940615)
1.0942368717454096,127.57419826402183,141.73310212731465,-95.57419826402183,-109.73310212731465,True,False,14.15890386329282,POINT (439462.57639536203 4481644.555597314)
1.090207881219778,127.5169362036197,141.6758400669125,-95.5169362036197,-109.67584006691251,True,False,14.15890386329282,POINT (439455.62937424425 4481644.97815541)
1.090207881219778,127.5169362036197,141.6758400669125,-95.5169362036197,-109.67584006691251,True,False,14.15890386329282,POINT (439455.62937424425 4481644.97815541)
1.0755444092899735,127.30672978953454,141.46563365282736,-95.30672978953454,-109.46563365282736,True,False,14.15890386329282,POINT (439436.6627514297 4481650.58221063)
1.0755444092899735,127.30672978953454,141.46563365282736,-95.30672978953454,-109.46563365282736,True,False,14.15890386329282,POINT (439436.6627514297 4481650.58221063)
1.0444981950203938,126.85204920744535,141.01095307073817,-94.85204920744535,-109.01095307073817,True,False,14.15890386329282,POINT (439407.5351543749 4481669.417340352)
1.0099663569653599,126.33016609466318,140.48906995795602,-94.33016609466318,-108.48906995795602,True,False,14.158903863292835,POINT (439390.04337767453 4481699.191579409)
0.9751076200315321,125.78492209462199,139.9438259579148,-93.78492209462199,-107.94382595791481,True,False,14.15890386329282,POINT (439372.2477304922 4481729.167274342)
0.94086098821233,125.22992970150584,139.38883356479866,-93.22992970150584,-107.38883356479866,True,False,14.15890386329282,POINT (439348.900720298 4481755.237553071)
0.9062395637618568,124.64793831245579,138.8068421757486,-92.64793831245579,-106.80684217574861,True,False,14.15890386329282,POINT (439327.65928470064 4481782.988477009)
0.8712744006446911,124.03715120724986,138.19605507054268,-92.03715120724986,-106.19605507054268,True,False,14.15890386329282,POINT (439310.79421287717 4481813.619814777)
0.8366518688040244,123.40770227257275,137.56660613586556,-91.40770227257275,-105.56660613586556,True,False,14.158903863292807,POINT (439297.9892869728 4481846.168900837)
0.8026618826591375,122.76388525695836,136.92278912025117,-90.76388525695836,-104.92278912025117,True,True,14.158903863292807,POINT (439288.1250831395 4481879.738296708)
0.7776199490424771,122.2718672850992,136.43077114839204,-90.2718672850992,-104.43077114839204,True,True,14.158903863292835,POINT (439288.7948225713 4481909.342309891)
0.7468221766333435,121.64456227333102,135.80346613662385,-89.64456227333102,-103.80346613662385,True,True,14.158903863292835,POINT (439279.47341742687 4481939.806747858)
